Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
39.0,1,1,36.0,3,2,4,4.0,1,5.0,1,2.0,1,3,1,3.0,2,25351.0
28.0,0,1,6.0,3,2,2,4.0,0,4.0,1,2.0,0,4,1,0.0,1,17596.0
35.0,1,1,13.0,2,1,3,5.0,1,4.0,1,7.0,0,3,0,2.0,2,23183.0
36.0,1,3,8.0,3,2,3,4.0,3,3.0,1,2.0,0,1,1,1.0,3,22596.0
47.0,1,3,16.0,3,2,3,4.0,3,3.0,1,6.0,0,3,0,2.0,3,28774.0
34.0,0,3,14.0,2,1,2,4.0,1,4.0,1,2.0,0,4,0,1.0,2,22980.0
34.0,1,1,17.0,3,2,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0
40.0,1,3,22.0,3,2,4,4.0,4,5.0,2,2.0,0,1,1,3.0,0,32019.0
46.0,1,1,8.0,2,2,2,3.0,4,3.0,1,7.0,0,5,1,0.0,0,32126.0
41.0,0,1,16.0,2,2,3,4.0,4,5.0,1,5.0,0,1,1,0.0,0,32126.0
45.0,1,1,13.0,2,2,2,3.0,3,5.0,1,3.0,0,3,1,1.0,3,24724.0
46.0,1,2,11.0,2,1,3,6.0,3,3.0,1,6.0,0,1,1,2.0,3,28434.0
29.0,1,1,34.0,3,1,3,6.0,1,5.0,1,2.0,0,4,1,1.0,2,23886.0
32.0,1,1,14.0,3,1,3,4.0,1,5.0,0,3.0,0,2,1,1.0,2,22984.0
31.0,1,1,30.0,3,1,3,4.0,1,5.0,3,2.0,0,5,1,0.0,2,21812.0
33.0,1,3,11.0,2,1,3,4.0,0,4.0,0,4.0,0,3,1,1.0,1,22609.0
22.0,1,1,12.0,3,2,3,3.0,0,3.0,0,1.0,0,2,1,0.0,1,17773.0
42.0,1,3,10.0,2,2,3,5.0,1,4.0,1,4.0,0,3,0,2.0,2,27616.0
33.0,1,2,9.0,2,2,2,3.0,0,4.0,1,4.0,1,5,0,1.0,1,17277.0
37.0,1,1,13.0,2,2,3,4.0,0,3.0,1,2.0,0,5,1,2.0,1,21888.0
46.0,1,1,32.0,2,1,4,5.0,1,3.0,1,2.0,0,4,0,1.0,2,24584.0
26.0,1,3,14.0,1,2,2,4.0,1,5.0,2,7.0,0,3,0,0.0,2,20326.0
35.0,1,1,10.0,2,2,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,16951.0
34.0,0,3,15.0,2,1,3,5.0,0,3.0,2,2.0,0,2,1,2.0,1,21020.0
41.0,1,3,9.0,3,1,4,4.0,1,4.0,1,5.0,0,3,1,2.0,2,24355.0
34.0,1,1,16.0,2,2,2,3.0,0,4.0,1,2.0,0,1,1,1.0,1,17008.0
27.0,1,1,8.0,2,1,2,3.0,0,5.0,1,2.0,0,3,1,1.0,1,17341.0
35.0,1,3,7.0,1,2,4,5.0,3,3.0,0,3.0,1,1,1,2.0,3,25761.0
32.0,1,1,6.0,3,2,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,21162.0
29.0,1,1,17.0,2,1,3,4.0,1,3.0,3,5.0,0,4,0,2.0,2,22338.0
45.0,0,1,13.0,2,2,3,3.0,3,5.0,1,2.0,0,1,1,0.0,3,20210.0
30.0,1,3,10.0,3,1,4,4.0,1,3.0,1,3.0,0,1,0,1.0,2,24239.0
39.0,1,1,7.0,2,1,3,4.0,0,5.0,3,5.0,0,2,1,2.0,1,21297.0
53.0,1,1,18.0,2,1,3,4.0,1,3.0,0,2.0,0,2,1,2.0,2,21827.0
36.0,0,3,9.0,3,2,2,4.0,3,3.0,0,5.0,0,2,0,1.0,3,24699.0
40.0,0,1,9.0,1,1,4,4.0,3,3.0,2,2.0,0,1,1,3.0,3,29616.0
24.0,1,1,23.0,2,2,3,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17127.0
36.0,1,1,32.0,3,1,3,4.0,3,3.0,1,3.0,1,3,1,2.0,3,29066.0
18.0,0,3,11.0,3,2,3,3.0,0,4.0,2,2.0,1,4,1,2.0,1,16878.0
59.0,1,1,16.0,3,1,4,5.0,0,4.0,0,6.0,1,2,1,1.0,1,22024.0
28.0,1,1,30.0,2,2,2,4.0,0,3.0,2,6.0,1,2,0,0.0,1,17028.0
24.0,0,1,13.0,2,1,2,3.0,0,3.0,0,2.0,1,4,0,0.0,1,17886.0
40.0,1,1,25.0,3,2,2,3.0,1,3.0,0,1.0,1,2,1,1.0,2,17741.0
36.0,0,1,30.0,2,1,2,3.0,1,4.0,1,1.0,0,3,1,1.0,2,20674.0
35.0,1,3,7.0,3,2,3,4.0,3,3.0,3,3.0,0,5,1,1.0,3,28566.0
49.0,1,3,9.0,3,2,3,2.0,1,4.0,1,5.0,0,3,0,2.0,2,26798.0
29.0,1,3,16.0,2,2,3,3.0,0,3.0,2,2.0,0,4,1,0.0,1,17642.0
40.0,1,1,6.0,2,2,2,3.0,0,4.0,0,4.0,0,1,1,1.0,1,17387.0
30.0,1,1,10.0,3,2,4,5.0,3,3.0,0,3.0,0,2,1,3.0,3,30613.0
36.0,0,1,9.0,3,1,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0
23.0,1,1,10.0,2,1,3,4.0,1,3.0,1,2.0,1,5,1,2.0,2,22849.0
33.0,1,1,9.0,3,2,3,4.0,1,4.0,1,6.0,0,4,1,2.0,2,23561.0
30.0,1,3,13.0,3,2,2,3.0,0,4.0,2,1.0,0,2,1,0.0,1,17983.0
35.0,0,1,29.0,2,2,3,5.0,1,3.0,1,3.0,1,1,1,1.0,2,24425.0
39.0,0,1,9.0,3,1,3,5.0,0,4.0,2,3.0,0,1,1,1.0,1,21118.0
35.0,1,3,13.0,2,1,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,20204.0
56.0,1,3,7.0,2,2,4,4.0,3,3.0,1,5.0,0,1,0,3.0,3,28917.0
29.0,1,3,12.0,3,2,3,4.0,1,5.0,3,2.0,0,1,1,1.0,2,27141.0
46.0,1,1,12.0,3,0,3,6.0,1,5.0,3,3.0,1,3,1,1.0,2,24447.0
28.0,0,3,7.0,3,2,4,4.0,1,4.0,1,2.0,1,1,0,2.0,2,25027.0
41.0,1,1,31.0,1,2,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,21997.0
32.0,1,3,25.0,2,2,3,5.0,3,3.0,1,4.0,0,3,1,2.0,3,24610.0
44.0,1,3,6.0,3,1,3,3.0,1,5.0,1,6.0,1,2,0,0.0,2,20454.0
56.0,1,3,20.0,3,2,3,2.0,4,3.0,2,7.0,1,3,1,2.0,0,32126.0
54.0,1,3,7.0,3,0,3,4.0,1,5.0,3,2.0,0,2,1,2.0,2,27059.0
26.0,1,1,7.0,2,1,4,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23576.0
40.0,1,1,12.0,2,0,3,3.0,4,3.0,3,1.0,0,5,1,0.0,0,28237.0
27.0,1,1,28.0,3,2,3,4.0,0,3.0,1,3.0,0,5,1,2.0,1,21055.0
58.0,1,1,8.0,2,2,2,3.0,2,4.0,2,1.0,1,3,1,1.0,4,32126.0
30.0,1,1,11.0,1,1,4,5.0,0,5.0,1,3.0,0,4,0,1.0,1,20787.0
32.0,1,1,12.0,1,2,3,4.0,0,3.0,1,2.0,1,4,1,1.0,1,23499.0
31.0,1,3,22.0,3,2,4,5.0,3,5.0,1,4.0,0,1,0,3.0,3,25818.0
21.0,1,1,7.0,2,1,3,5.0,0,4.0,3,3.0,0,4,0,2.0,1,21514.0
33.0,1,3,13.0,3,2,3,4.0,1,3.0,3,3.0,0,5,1,2.0,2,23688.0
35.0,1,1,7.0,2,2,3,5.0,0,3.0,1,3.0,1,1,1,2.0,1,22300.0
49.0,0,3,14.0,3,1,4,4.0,0,3.0,1,4.0,1,4,1,2.0,1,21333.0
33.0,0,1,31.0,2,2,4,4.0,1,3.0,0,3.0,0,4,1,1.0,2,23987.0
29.0,1,1,13.0,3,1,3,4.0,0,3.0,1,7.0,0,5,1,1.0,1,17532.0
55.0,1,3,8.0,3,2,2,3.0,1,3.0,2,5.0,0,1,1,0.0,2,20160.0
38.0,0,1,9.0,2,2,4,5.0,1,3.0,1,7.0,0,2,0,2.0,2,23841.0
42.0,1,3,10.0,3,2,2,3.0,1,5.0,2,1.0,0,5,1,0.0,2,20155.0
38.0,1,3,10.0,2,2,3,4.0,3,3.0,3,4.0,0,3,0,2.0,3,26106.0
20.0,1,1,6.0,2,1,2,4.0,0,4.0,2,2.0,0,4,1,0.0,1,17836.0
34.0,0,3,14.0,3,2,3,4.0,1,5.0,0,2.0,0,3,0,1.0,2,23051.0
31.0,0,1,16.0,3,1,4,4.0,1,3.0,3,2.0,1,3,1,3.0,2,23373.0
47.0,1,1,9.0,2,2,3,4.0,3,3.0,1,5.0,0,1,1,2.0,3,27256.0
35.0,1,1,10.0,2,1,4,4.0,1,4.0,1,3.0,0,5,1,3.0,2,24111.0
33.0,1,1,6.0,3,1,3,2.0,4,3.0,1,5.0,0,2,0,2.0,0,31184.0
42.0,0,1,9.0,2,0,4,5.0,1,3.0,3,4.0,1,2,0,1.0,2,25489.0
22.0,1,1,7.0,1,1,4,5.0,0,4.0,2,3.0,1,5,1,2.0,1,20748.0
43.0,1,3,15.0,3,2,3,4.0,1,4.0,1,2.0,0,3,1,1.0,2,25503.0
38.0,1,1,35.0,3,2,3,3.0,1,5.0,0,1.0,1,3,0,1.0,2,21673.0
29.0,1,1,8.0,2,2,3,3.0,0,4.0,1,1.0,0,4,1,0.0,1,17703.0
33.0,0,1,6.0,2,1,2,1.0,1,4.0,0,2.0,1,3,0,1.0,2,20488.0
20.0,0,1,17.0,3,1,4,5.0,0,4.0,2,3.0,1,5,1,2.0,1,20537.0
30.0,1,1,8.0,2,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22438.0
28.0,1,1,9.0,2,1,3,4.0,0,5.0,1,3.0,0,3,1,2.0,1,21019.0
37.0,0,1,16.0,3,2,3,3.0,3,3.0,1,7.0,0,3,1,2.0,3,25048.0
31.0,1,3,34.0,3,2,4,4.0,1,3.0,1,2.0,0,3,1,3.0,2,23982.0
27.0,1,1,15.0,3,1,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17279.0
35.0,0,1,17.0,2,2,3,2.0,1,3.0,1,3.0,0,4,1,1.0,2,23402.0
40.0,1,1,8.0,3,2,2,3.0,2,3.0,1,1.0,0,5,1,0.0,4,32126.0
38.0,1,1,10.0,2,1,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0
25.0,1,1,13.0,3,2,3,4.0,0,3.0,0,2.0,0,2,1,2.0,1,17889.0
26.0,1,1,16.0,2,2,3,4.0,0,5.0,2,5.0,0,1,1,1.0,1,20774.0
56.0,1,1,11.0,2,2,2,4.0,1,3.0,0,2.0,1,4,0,1.0,2,22713.0
50.0,1,3,15.0,1,2,3,5.0,4,4.0,0,7.0,0,4,1,1.0,0,31798.0
59.0,0,3,6.0,2,1,2,4.0,1,3.0,2,1.0,0,5,1,0.0,2,20473.0
25.0,1,2,29.0,2,2,3,6.0,0,3.0,1,3.0,0,1,0,2.0,1,20233.0
29.0,1,3,16.0,3,2,2,3.0,0,4.0,1,2.0,0,2,0,1.0,1,17297.0
29.0,1,3,9.0,3,1,3,3.0,1,3.0,0,2.0,0,2,0,0.0,2,20561.0
27.0,1,2,32.0,2,1,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21620.0
47.0,1,1,15.0,2,1,3,3.0,0,3.0,2,5.0,0,3,1,0.0,1,17105.0
26.0,1,1,9.0,3,2,4,2.0,0,5.0,3,2.0,0,2,1,3.0,1,22102.0
48.0,1,3,21.0,3,1,4,4.0,1,3.0,0,5.0,1,5,1,1.0,2,23269.0
27.0,0,3,36.0,3,2,4,6.0,1,5.0,3,2.0,0,3,1,2.0,2,23647.0
38.0,1,3,16.0,3,2,3,4.0,3,3.0,1,1.0,1,3,1,0.0,3,23740.0
46.0,1,2,31.0,3,2,3,4.0,0,4.0,2,3.0,0,4,0,1.0,1,20855.0
47.0,1,3,9.0,2,2,4,4.0,3,3.0,1,6.0,1,3,0,3.0,3,29046.0
36.0,0,1,17.0,2,2,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0
30.0,1,3,17.0,2,2,4,4.0,0,3.0,3,3.0,0,4,1,1.0,1,21320.0
26.0,1,2,9.0,2,1,3,4.0,0,4.0,1,6.0,0,4,0,1.0,1,20865.0
20.0,1,3,28.0,2,2,3,5.0,0,4.0,2,3.0,1,1,1,2.0,1,20799.0
55.0,1,3,10.0,3,1,3,4.0,1,5.0,1,4.0,0,4,1,1.0,2,24618.0
33.0,0,3,12.0,2,2,3,4.0,1,4.0,1,3.0,0,3,1,2.0,2,25202.0
55.0,1,1,6.0,3,2,2,3.0,2,5.0,2,1.0,1,2,1,0.0,4,32126.0
38.0,0,1,18.0,2,2,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,30863.0
41.0,1,1,20.0,2,2,2,3.0,0,3.0,1,5.0,0,4,1,1.0,1,17451.0
32.0,1,1,6.0,2,2,3,3.0,0,5.0,2,2.0,0,2,0,2.0,1,17956.0
41.0,1,1,22.0,2,1,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,29113.0
50.0,1,1,7.0,2,2,3,4.0,4,3.0,2,6.0,0,3,1,1.0,0,32126.0
33.0,1,1,12.0,2,1,4,5.0,1,4.0,1,5.0,0,3,1,1.0,2,24556.0
27.0,0,1,7.0,2,1,4,6.0,0,3.0,1,5.0,0,4,1,1.0,1,23042.0
32.0,0,3,8.0,2,1,3,3.0,0,5.0,1,2.0,0,3,0,1.0,1,17827.0
41.0,0,3,16.0,2,2,2,3.0,1,3.0,2,1.0,0,2,0,1.0,2,21230.0
41.0,0,1,8.0,2,1,3,4.0,1,3.0,3,3.0,1,2,0,0.0,2,21811.0
59.0,1,1,8.0,2,1,3,4.0,4,3.0,2,4.0,1,5,0,2.0,0,28726.0
40.0,1,3,16.0,3,2,3,4.0,3,4.0,1,3.0,0,4,1,1.0,3,24705.0
26.0,1,3,11.0,2,1,3,5.0,1,3.0,3,3.0,1,2,0,2.0,2,23165.0
53.0,1,1,9.0,3,2,2,3.0,4,3.0,0,4.0,1,5,0,0.0,0,32126.0
35.0,0,1,23.0,2,1,4,5.0,0,3.0,2,3.0,0,5,1,3.0,1,21231.0
36.0,1,2,14.0,2,2,3,4.0,0,5.0,0,1.0,0,2,1,2.0,1,17342.0
34.0,1,1,22.0,3,2,3,4.0,3,3.0,0,2.0,1,5,0,1.0,3,32126.0
43.0,0,1,16.0,2,1,2,3.0,0,3.0,2,1.0,0,5,0,0.0,1,17455.0
45.0,1,1,14.0,3,1,3,5.0,3,3.0,1,5.0,0,4,0,1.0,3,28926.0
28.0,1,3,16.0,3,2,3,3.0,0,4.0,0,2.0,0,5,1,1.0,1,16052.0
29.0,1,1,9.0,2,2,4,4.0,0,3.0,3,4.0,0,4,0,2.0,1,22163.0
23.0,1,1,22.0,3,1,3,4.0,0,3.0,3,3.0,0,2,1,2.0,1,21549.0
54.0,1,1,14.0,2,2,3,3.0,4,3.0,0,5.0,0,2,0,1.0,0,32126.0
36.0,1,3,9.0,3,0,2,3.0,1,4.0,3,4.0,1,4,0,1.0,2,24278.0
43.0,0,1,36.0,2,1,4,4.0,1,3.0,1,4.0,0,3,1,2.0,2,23234.0
35.0,1,1,15.0,2,1,3,4.0,3,3.0,1,2.0,1,4,1,2.0,3,25685.0
49.0,0,1,16.0,2,1,2,3.0,2,5.0,2,1.0,1,3,0,1.0,4,32126.0
37.0,1,1,10.0,2,1,3,4.0,0,3.0,1,7.0,0,1,0,2.0,1,21513.0
54.0,1,3,8.0,2,1,2,4.0,3,3.0,1,7.0,0,5,1,1.0,3,25686.0
40.0,1,1,10.0,3,2,4,5.0,1,3.0,1,2.0,0,4,0,3.0,2,21747.0
35.0,1,1,13.0,3,2,3,4.0,0,5.0,3,4.0,0,2,1,2.0,1,21638.0
39.0,1,1,32.0,2,1,3,5.0,3,4.0,0,5.0,0,3,1,1.0,3,30739.0
37.0,1,3,12.0,3,2,3,3.0,1,3.0,1,5.0,0,3,1,0.0,2,21502.0
35.0,0,3,13.0,3,1,3,6.0,0,3.0,1,2.0,0,4,0,2.0,1,21029.0
30.0,1,3,7.0,3,1,3,5.0,0,3.0,1,7.0,1,2,0,2.0,1,21478.0
27.0,0,1,9.0,3,2,3,4.0,0,3.0,1,2.0,1,1,0,2.0,1,17566.0
24.0,1,1,17.0,1,2,3,2.0,0,3.0,1,4.0,0,1,1,1.0,1,20751.0
60.0,1,1,6.0,3,2,3,5.0,3,3.0,1,4.0,0,5,0,0.0,3,25883.0
42.0,1,1,23.0,2,1,2,1.0,1,5.0,3,4.0,1,1,1,1.0,2,21545.0
34.0,0,3,12.0,3,1,2,5.0,0,3.0,1,1.0,0,4,1,1.0,1,17351.0
29.0,0,3,7.0,2,2,3,5.0,1,3.0,1,3.0,1,1,0,1.0,2,25512.0
25.0,1,1,36.0,3,2,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,22585.0
59.0,1,1,12.0,1,1,3,5.0,3,4.0,1,4.0,1,5,1,2.0,3,29230.0
36.0,1,1,7.0,2,1,3,2.0,0,3.0,2,5.0,0,3,1,2.0,1,21184.0
35.0,1,1,26.0,3,2,4,4.0,0,3.0,1,2.0,0,3,0,3.0,1,21339.0
43.0,0,3,33.0,3,1,4,4.0,4,4.0,0,7.0,0,3,1,3.0,0,32126.0
43.0,0,3,33.0,3,1,4,4.0,4,4.0,1,7.0,0,3,1,2.0,0,32126.0
38.0,1,1,29.0,2,2,2,3.0,1,3.0,1,1.0,0,3,0,0.0,2,20745.0
51.0,0,3,19.0,2,2,3,4.0,1,3.0,2,5.0,1,3,1,2.0,2,32126.0
30.0,1,3,21.0,3,2,3,4.0,3,5.0,1,3.0,0,1,0,2.0,3,22140.0
33.0,1,1,11.0,2,1,4,5.0,1,3.0,0,3.0,0,4,1,1.0,2,24840.0
30.0,1,3,30.0,2,1,3,5.0,3,5.0,1,3.0,0,3,1,2.0,3,26014.0
27.0,1,3,8.0,3,2,2,3.0,0,5.0,1,1.0,0,5,0,1.0,1,18041.0
41.0,0,1,16.0,3,2,3,4.0,0,4.0,1,2.0,1,4,0,1.0,1,22295.0
60.0,1,3,10.0,2,0,3,5.0,1,3.0,3,7.0,0,3,0,1.0,2,23849.0
38.0,1,1,12.0,3,2,4,4.0,1,3.0,1,2.0,0,3,1,3.0,2,25025.0
27.0,1,1,31.0,1,2,4,6.0,0,3.0,2,3.0,1,3,1,3.0,1,21018.0
33.0,0,1,20.0,2,1,4,5.0,0,4.0,1,3.0,0,5,1,1.0,1,21421.0
36.0,1,1,30.0,3,1,2,4.0,0,5.0,0,5.0,1,4,1,1.0,1,22692.0
53.0,1,1,29.0,2,1,3,3.0,4,3.0,2,7.0,0,5,1,1.0,0,29275.0
46.0,0,3,33.0,2,1,4,4.0,1,5.0,1,4.0,0,1,0,3.0,2,22964.0
43.0,1,1,10.0,2,1,4,2.0,1,3.0,0,4.0,1,5,0,1.0,2,23909.0
54.0,1,1,15.0,2,1,3,3.0,1,3.0,1,4.0,0,5,0,1.0,2,17897.0
31.0,1,2,8.0,2,2,3,4.0,1,5.0,1,4.0,0,3,0,2.0,2,21410.0
27.0,1,1,7.0,3,2,4,4.0,0,5.0,3,2.0,0,5,1,3.0,1,21545.0
37.0,1,2,20.0,2,2,3,4.0,0,4.0,0,6.0,0,3,1,1.0,1,20821.0
28.0,1,3,18.0,3,1,4,2.0,0,3.0,0,2.0,0,3,1,2.0,1,21212.0
35.0,1,1,29.0,3,2,3,5.0,0,3.0,1,1.0,0,1,1,0.0,1,17705.0
55.0,0,1,8.0,2,2,3,3.0,3,4.0,0,4.0,0,2,1,1.0,3,25976.0
33.0,1,1,20.0,3,1,3,3.0,0,4.0,0,2.0,0,5,0,0.0,1,17756.0
60.0,1,1,13.0,2,1,2,3.0,2,5.0,0,6.0,0,5,0,0.0,4,32126.0
28.0,0,1,22.0,3,2,2,3.0,0,3.0,2,2.0,0,3,0,0.0,1,17144.0
39.0,1,1,30.0,2,2,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0
32.0,1,1,31.0,2,2,2,3.0,0,3.0,2,2.0,1,5,0,0.0,1,17795.0
37.0,1,1,8.0,2,2,3,4.0,0,3.0,2,7.0,1,3,0,2.0,1,17090.0
38.0,1,1,20.0,3,2,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22963.0
27.0,1,1,8.0,2,1,2,3.0,0,5.0,1,2.0,0,3,0,1.0,1,17341.0
36.0,0,3,15.0,3,1,4,5.0,3,3.0,1,6.0,1,5,1,3.0,3,29055.0
28.0,1,1,15.0,3,2,3,3.0,0,3.0,0,2.0,0,2,1,1.0,1,17070.0
19.0,1,3,16.0,3,2,3,4.0,0,3.0,2,3.0,0,5,0,2.0,1,20289.0
53.0,0,1,26.0,3,2,3,4.0,0,3.0,1,2.0,0,3,1,1.0,1,22936.0
45.0,1,1,17.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,3.0,1,21614.0
26.0,1,1,9.0,2,1,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0
37.0,1,3,22.0,3,2,3,4.0,1,3.0,1,5.0,0,5,1,2.0,2,21334.0
25.0,1,1,30.0,3,2,3,3.0,0,3.0,0,3.0,1,4,0,2.0,1,21403.0
40.0,1,3,28.0,3,2,3,4.0,1,3.0,1,3.0,1,3,1,0.0,2,21380.0
38.0,1,1,7.0,3,1,3,5.0,0,5.0,1,4.0,0,4,0,2.0,1,22598.0
54.0,1,1,25.0,3,1,3,3.0,1,5.0,1,1.0,1,3,0,2.0,2,20485.0
37.0,1,1,22.0,2,2,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23512.0
35.0,1,1,9.0,3,1,3,5.0,0,5.0,3,3.0,0,2,1,2.0,1,23059.0
27.0,1,1,13.0,2,1,4,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21337.0
32.0,0,1,30.0,2,2,3,3.0,1,3.0,1,2.0,0,4,1,2.0,2,20309.0
36.0,1,1,18.0,3,2,3,4.0,0,3.0,1,2.0,1,5,0,1.0,1,21338.0
38.0,1,1,13.0,3,2,3,3.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0
51.0,1,1,6.0,2,2,3,3.0,0,3.0,1,2.0,0,4,1,0.0,1,17723.0
21.0,1,1,24.0,2,1,3,3.0,0,3.0,2,2.0,0,3,1,2.0,1,17693.0
59.0,1,3,31.0,2,1,2,3.0,3,5.0,3,1.0,0,3,1,0.0,3,22637.0
35.0,0,1,6.0,3,2,3,3.0,0,5.0,1,5.0,0,1,0,1.0,1,17194.0
46.0,0,1,14.0,2,2,4,4.0,3,5.0,1,3.0,0,1,1,1.0,3,23888.0
42.0,1,3,6.0,2,2,2,3.0,1,3.0,0,2.0,0,3,1,0.0,2,19907.0
58.0,1,1,8.0,1,1,3,4.0,3,3.0,1,1.0,0,5,0,0.0,3,17372.0
35.0,1,1,34.0,3,1,4,4.0,0,4.0,2,4.0,0,3,0,1.0,1,20989.0
41.0,1,1,34.0,2,1,2,4.0,4,4.0,1,1.0,0,5,1,1.0,0,28570.0
61.0,1,1,7.0,3,2,4,6.0,3,3.0,1,5.0,0,5,0,1.0,3,29561.0
32.0,0,1,8.0,2,2,3,3.0,0,3.0,2,1.0,0,5,1,1.0,1,18068.0
36.0,0,1,7.0,3,2,4,4.0,0,5.0,1,6.0,0,1,0,2.0,1,20872.0
51.0,1,1,12.0,2,2,2,3.0,2,3.0,2,1.0,0,5,1,1.0,4,32126.0
37.0,0,1,10.0,3,2,2,4.0,0,4.0,2,6.0,0,4,1,1.0,1,20766.0
54.0,1,3,9.0,3,1,2,3.0,1,5.0,1,3.0,0,4,1,0.0,2,20940.0
57.0,1,3,35.0,3,2,2,4.0,4,3.0,1,4.0,0,3,1,0.0,0,29118.0
41.0,1,1,7.0,2,2,3,4.0,0,3.0,1,2.0,0,1,0,1.0,1,21084.0
33.0,1,1,7.0,2,2,4,4.0,1,4.0,0,3.0,0,3,0,1.0,2,24898.0
38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,1,0,1.0,2,23686.0
39.0,1,3,11.0,1,2,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,17086.0
42.0,1,3,13.0,3,2,3,4.0,3,3.0,3,3.0,0,5,1,1.0,3,27919.0
21.0,0,3,15.0,3,2,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17610.0
36.0,0,1,18.0,3,2,4,5.0,3,5.0,1,4.0,1,5,1,3.0,3,28562.0
25.0,1,1,24.0,2,2,4,5.0,0,4.0,1,3.0,0,3,1,2.0,1,20805.0
43.0,1,1,20.0,2,2,3,3.0,4,5.0,1,7.0,0,5,1,1.0,0,32126.0
40.0,0,1,32.0,3,1,2,3.0,1,4.0,1,2.0,0,2,1,0.0,2,20605.0
42.0,1,1,16.0,2,2,4,4.0,0,5.0,1,3.0,0,5,1,2.0,1,20967.0
53.0,1,3,13.0,3,1,3,4.0,3,3.0,0,1.0,1,2,0,0.0,3,25934.0
37.0,0,1,13.0,2,2,4,2.0,1,5.0,1,5.0,1,4,1,2.0,2,24240.0
36.0,0,3,25.0,2,2,4,4.0,3,5.0,0,3.0,0,4,1,1.0,3,27747.0
28.0,0,1,15.0,2,2,3,6.0,0,3.0,1,3.0,0,1,1,2.0,1,23299.0
52.0,1,1,14.0,3,2,3,5.0,1,3.0,0,4.0,0,3,1,2.0,2,24810.0
38.0,1,2,15.0,2,2,3,4.0,1,4.0,1,4.0,0,3,1,2.0,2,22749.0
57.0,1,1,15.0,2,1,4,4.0,0,5.0,1,6.0,1,4,1,2.0,1,22935.0
60.0,1,2,13.0,3,2,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,20945.0
38.0,1,1,32.0,3,1,3,5.0,1,3.0,1,2.0,0,3,1,1.0,2,24409.0
31.0,1,2,14.0,3,1,3,1.0,0,4.0,2,1.0,0,1,0,2.0,1,17109.0
35.0,0,1,33.0,1,1,4,5.0,0,3.0,1,3.0,0,1,1,1.0,1,20707.0
35.0,1,3,34.0,2,1,3,4.0,0,3.0,1,1.0,0,4,1,2.0,1,17430.0
26.0,1,1,10.0,3,2,4,4.0,0,5.0,0,7.0,0,5,1,2.0,1,22709.0
31.0,0,3,26.0,2,2,3,1.0,0,3.0,0,1.0,0,5,1,1.0,1,17791.0
43.0,1,3,15.0,3,2,3,4.0,1,4.0,0,2.0,0,3,0,2.0,2,25503.0
23.0,0,3,15.0,3,2,2,3.0,0,5.0,1,2.0,0,5,1,0.0,1,16790.0
39.0,0,1,15.0,2,2,3,3.0,1,4.0,3,7.0,0,2,1,0.0,2,21782.0
33.0,1,3,14.0,2,2,4,5.0,1,3.0,1,3.0,0,3,1,1.0,2,24162.0
33.0,1,1,32.0,2,2,3,4.0,0,3.0,3,3.0,1,5,0,1.0,1,21473.0
27.0,1,3,30.0,3,1,3,5.0,1,3.0,1,2.0,1,1,0,1.0,2,22835.0
29.0,0,3,11.0,3,2,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22899.0
22.0,1,3,19.0,2,1,3,3.0,0,4.0,3,3.0,0,5,0,2.0,1,21394.0
19.0,1,3,27.0,2,2,2,4.0,0,4.0,2,2.0,1,2,0,1.0,1,17121.0
19.0,1,1,8.0,2,2,2,4.0,0,3.0,2,2.0,0,5,1,0.0,1,16102.0
